VERSE,SCRIPTURE
Verse 43,"Futhi ubuyisele emuva usiko lwenkemba yakhe, awumvumelanga ukuma ekulweni.  "
Verse 44,"Ususile inkazimulo yakhe, wawisa phansi emhlabathini isihlalo sakhe sobukhosi.  "
Verse 45,"Ufinyezile izinsuku zobusha bakhe, Sela*  "
Verse 46,"Koze kube nini uyakuzisitha, Jehova, nentukuthelo yakho ivutha njengomlilo, na?  "
Verse 47,Khumbula ukuthi isikhathi sami singakanani nokuthi wadalela ize bonke abantwana babantu.  
Verse 48,"Ngubani oyakuphila engayikubona ukufa, Sela*  "
Verse 49,"Nkosi, uphi umusa wakho wakuqala owawufungela kuDavide ngokuthembeka kwakho na?  "
Verse 50,"Khumbula, Nkosi, ihlazo lezinceku zakho nokuthi ngithwele esifubeni sami ihlazo lezizwe eziningi kakhulu,  "
Verse 51,"ezisola ngalo izitha zakho, Jehova, ezisola ngalo ukuhamba kogcotshiweyo wakho.  "
Verse 52,"Makabongwe uJehova kuze kube phakade. Amen, Amen."
Verse 53,
Verse 54,
Verse 55,
Verse 56,
Verse 57,
Verse 58,
Verse 59,
Verse 60,
Verse 61,
Verse 62,
Verse 63,
Verse 64,
Verse 65,
Verse 66,
Verse 67,
Verse 1,"Nkosi, wena uyisiphephelo sethu ezizukulwaneni ngezizukulwane.  "
Verse 2,"Kungakaveli izintaba, ungakawenzi umhlaba nezwe, kuthi kusukela phakade kuze kube phakade wena Nkulunkulu ukhona.  "
Verse 3,"Uyambuyisela umuntu othulini, uthi: “Buyani, bantwana babantu.”  "
Verse 4,"Ngokuba iminyaka eyinkulungwane emehlweni akho injengezolo selidlulile, nanjengomlindo ebusuku.  "
Verse 5,"Uyabamukisa njengesikhukhula, banjengobuthongo; ekuseni banjengotshani obuhlumayo;  "
Verse 6,"ekuseni buyakhahlela, buhlume; kusihlwa bunqunywe, bubune.  "
Verse 7,"Ngokuba siyaqedwa yintukuthelo yakho, nangolaka lwakho siyabhubha.  "
Verse 8,"Ubekile amacala ethu phambi kwakho, izono zethu ezifihliweyo ekukhanyeni kobuso bakho.  "
Verse 9,Ngokuba izinsuku zethu ziyadlula ngentukuthelo yakho; siyafeza iminyaka yethu njengephefu.  
Verse 10,"Izinsuku zeminyaka yethu zineminyaka engamashumi ayisikhombisa; kuthi uma ziziningi, zineminyaka engamashumi ayisishiyagalombili; nokho ukuvama kwazo kungukuhlupheka nelize, ngokuba zidlula masinyane, thina siyandiza, simuke.  "
Verse 11,Ngubani owaziyo amandla entukuthelo yakho nolaka lwakho olunjengakho ukwesabeka kwakho na?  
Verse 12,"Sifundise, Nkosi, ukubala izinsuku zethu, sizuze inhliziyo enokuhlakanipha.  "
Verse 13,"Buya, Jehova! Koze kube nini na? Hawukela izinceku zakho.  "
Verse 14,"Sisuthise ngomusa wakho, kuse sekuseni, ukuze sithokoze, sijabule izinsuku zethu zonke.  "
Verse 15,"Sithokozise ngangezinsuku owasihlupha ngazo, nangangeminyaka esabona okubi ngayo.  "
Verse 16,"Izenzo zakho mazibonakale kuzo izinceku zakho, nenkazimulo yakho kubantwana bazo.  "
Verse 17,"Yebo, ubuhle beNkosi uNkulunkulu wethu abube phezu kwethu, umise umsebenzi wezandla zethu phezu kwethu; yebo, umsebenzi wezandla zethu uwumise."
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 24,
Verse 25,
Verse 26,
Verse 1,Yena owakhile ekusithekeni koPhezukonke nohlezi emthunzini kaSomandla  
Verse 2,uthi kuJehova: “Uyisiphephelo sami nenqaba yami noNkulunkulu wami engimethembayo.”  
Verse 3,Ngokuba yena uyakukhipha ogibeni lomcuphi nasobhadaneni olubhubhisayo.  
Verse 4,"Ngezimpaphe zakhe uyakukusibekela, uphephele phansi kwamaphiko akhe; ukuthembeka kwakhe kuyisihlangu nehawu.  "
Verse 5,"Awuyikwesaba ivuso lasebusuku, nomcibisholo ondizayo emini,  "
Verse 6,"nobhadane oluhamba ebumnyameni, nesifo esibhubhisayo emini enkulu.  "
Verse 7,"Bayakuwa abayizinkulungwane ngaseceleni kwakho, nabayizinkulungwane eziyishumi ngakwesokunene sakho, kepha akuyikufinyelela kuwe.  "
Verse 8,"Uyakubuka nje ngamehlo akho, ubone ukuphindiselwa kwababi,  "
Verse 9,"ngokuba uthi: Jehova, uyisiphephelo sami; oPhezukonke umenzile abe yinqaba yakho.  "
Verse 10,"Awuyikwehlelwa ngokubi, nesifo asiyikusondela etendeni lakho.  "
Verse 11,"Ngokuba uyakuyaleza izingelosi zakhe ngawe, zikulondoloze ezindleleni zakho zonke.  "
Verse 12,"Ziyakukuthwala ngezandla, ungaqhuzuki ngonyawo lwakho etsheni.  "
Verse 13,"Uyakunyathela ingonyama nebululu, unyathele phansi ibhongo lengonyama nodrako.*  "
Verse 14,"Ngenxa yokuba enamathele kimi, ngakho ngiyamkhulula; ngiyamphakamisa ngokuba elazi igama lami.  "
Verse 15,"Uyakungibiza, ngimphendule; ngiyakuba naye esosizini, ngimkhulule, ngimdumise.  "
Verse 16,"Ngiyakumsuthisa ngobude bezinsuku, ngimbonise insindiso yami."
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 24,
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 1,Kuhle ukumbonga uJehova nokuhubela igama lakho wena oPhezukonke;  
Verse 2,"ukushumayela umusa wakho ekuseni nokuthembeka kwakho ebusuku,  "
Verse 3,"ngokubetha ugubhu olunezintambo eziyishumi, nomqangala, kanye nehabhu* elizwakala kamnandi.  "
Verse 4,"Ngokuba ungithokozisile, Jehova, ngezenzo zakho; ngiyakumemeza ngokujabula.  "
Verse 5,"Yeka ubukhulu bezenzo zakho, Jehova. Imicabango yakho ijulile kakhulu.  "
Verse 6,"Umuntu oyisilima angekucabange, nesiwula asikuboni.  "
Verse 7,"Noma ababi behluma njengotshani, nezigangi noma ziqhakaza zonke, kuyenzeka ukuba babhujiswe kuze kube phakade.  "
Verse 8,Kepha wena Jehova uphakeme kuze kube phakade.  
Verse 9,"Ngokuba bheka, izitha zakho, Jehova, bheka, izitha zakho, ziyakubhubha; bonke abenza okubi bayakuhlakazwa.  "
Verse 10,"Kepha uphondo lwami uyaluphakamisa njengolwenyathi, ngigcotshwa ngamafutha amasha.  "
Verse 11,"Iso lami liyakubona ngokujabula izitha zami, nezindlebe zami ziyakuzwa ngokuthokoza ngababi abangivukelayo.  "
Verse 12,"Olungileyo uyahluma njengesundu, uyakhula njengomsedari* eLebanoni.  "
Verse 13,"Batshaliwe endlini kaJehova, bamila emagcekeni kaNkulunkulu wethu.  "
Verse 14,"Nasebudaleni bayakuthela izithelo, bahlume babe luhlaza,  "
Verse 15,ukuze bashumayele ukuthi uJehova ulungile; uyidwala lami okungekho kuye ukungalungi.
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 1,"UJehova uyinkosi, wembethe ubukhosi; uJehova wembethe, ubhince amandla. Nezwe limi liqinile, lingazanyazanyiswa.  "
Verse 2,Isihlalo sakhe sobukhosi simi siqinile kwasendulo; wena ukhona kwaphakade.  
Verse 3,"Imifula iphakamisile, Jehova, imifula iphakamisile ukuholoba kwayo; imifula iphakamisa ukuduma kwayo.  "
Verse 4,"UJehova ophakeme unamandla kunokuholoba kwamanzi amaningi, kunokuduma kwamadlambi olwandle.  "
Verse 5,"Ukufakaza kwakho kuqinisekile kakhulu. Ubungcwele buyifanele indlu yakho, Jehova, kuze kube phakade."
Verse 6,
Verse 7,
Verse 8,
Verse 9,
Verse 1,"Nkulunkulu wempindiselo, Jehova, Nkulunkulu wempindiselo, vela ukhanye.  "
Verse 2,"Phakama, Mahluleli womhlaba, uphindisele kwabazidlayo izenzo zabo.  "
Verse 3,"Jehova, koze kube nini ababi, koze kube nini ababi bethaba na?  "
Verse 4,"Bayampompoza, bakhuluma amagangangozi; bayazidla bonke abenza okubi.  "
Verse 5,"Isizwe sakho, Jehova, bayasiphohloza, nefa lakho balinyathela phansi.  "
Verse 6,"Bayabhubhisa umfelokazi nomfokazi, nezintandane bayazibulala.  "
Verse 7,"Bathi: “UJehova akaboni, uNkulunkulu kaJakobe akanaki.”  "
Verse 8,"Qaphelani nina zithutha phakathi kwabantu; nani ziwula, niyakuqonda nini na?  "
Verse 9,Owenza indlebe kanakuzwa na? Owadala iso kanakubona na?  
Verse 10,"Othethisa abezizwe, yena ofundisa abantu ukwazi, kanakujezisa na?  "
Verse 11,UJehova uyayazi imicabango yabantu ukuba ingumoya nje.  
Verse 12,"Jehova, ubusisiwe lowo muntu omyalayo, omfundisayo ngomthetho wakho,  "
Verse 13,"wenzela ukuba umphumuze ezinsukwini ezimbi, aze ambelwe umgodi lowo ongenamthetho.  "
Verse 14,"Ngokuba uJehova akayikulahla abantu bakhe, nefa lakhe akayikulishiya.  "
Verse 15,"Ngokuba ukulunga kuyakubuyela ekwahluleleni, bonke abaqotho ngenhliziyo bakulandele.  "
Verse 16,Ngubani oyakungimela phambi kwababi na? Ngubani oyakungelekelela kwabenza okubi na?  
Verse 17,"Uma uJehova ebengesilo usizo lwami, umphefumulo wami ubuyakushesha ukuhlala ekuthuleni kokufa.  "
Verse 18,"Lapho ngithe unyawo lwami luyashelela, umusa wakho, Jehova, wangiphasa.  "
Verse 19,Kubo ubuninginingi bemicabango yenhliziyo yami ukududuza kwakho kwathokozisa umphefumulo wami.  
Verse 20,"Isihlalo sobubi singahlanganyela nawe yini, leso esisebenza okubi kungathi ngomthetho na?  "
Verse 21,Bahlangana ukuvukela umphefumulo wolungileyo; igazi elingenacala bayalilahla.  
Verse 22,"Kepha uJehova waba yinqaba yami, uNkulunkulu wami waba yiwa engiphephela kulo.  "
Verse 23,"Uyaphindisela kubo ukushinga kwabo, abaqede ngobubi babo; uJehova uNkulunkulu wethu uyakubaqeda."
Verse 24,
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 1,"Wozani simhubele uJehova, sihlabelele ngenjabulo kulo idwala lensindiso yethu.  "
Verse 2,"Masize phambi kobuso bakhe ngokubonga, sihlabelele kuye ngamahubo.  "
Verse 3,"Ngokuba uJehova unguNkulunkulu omkhulu, uyinkosi enkulu phezu kwawonkulunkulu bonke.  "
Verse 4,Esandleni sakhe kukhona ukujula komhlaba; iziqongo zezintaba ngezakhe nazo.  
Verse 5,"Ulwandle ngolwakhe, walwenza; nomhlabathi owomileyo izandla zakhe zawubumba.  "
Verse 6,"Wozani; masikhuleke, sikhothame, siguqe phambi kukaJehova, uMenzi wethu.  "
Verse 7,"Ngokuba yena unguNkulunkulu wethu, thina singabantu bedlelo lakhe nezimvu zesandla sakhe. Namuhla, uma nilizwa izwi lakhe,  "
Verse 8,"ningayenzi lukhuni inhliziyo yenu njengaseMeriba, njengasosukwini lwaseMasa ehlane,  "
Verse 9,"lapho oyihlo bangilinga khona, bangivivinya, babona umsebenzi wami.  "
Verse 10,"Iminyaka engamashumi amane nganengwa yileso sizukulwane, ngaze ngathi: “Bangabantu abanhliziyo zabo zidukile, abazazanga izindlela zami,”  "
Verse 11,"engafunga ngabo olakeni lwami, ngathi: “Abasoze bangena ekuphumuleni kwami.”"
Verse 12,
Verse 13,
Verse 14,
Verse 15,
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 1,"Hlabelelani kuJehova ihubo elisha, nihlabelele kuJehova, mhlaba wonke.  "
Verse 2,"Hlabelelani kuJehova, nibonge igama lakhe, nimemeze insindiso yakhe imihla ngemihla.  "
Verse 3,"Landani inkazimulo yakhe phakathi kwabezizwe, izimangaliso zakhe phakathi kwabantu bonke.  "
Verse 4,"Ngokuba mkhulu uJehova, udumisekile kakhulu; uyesabeka phezu kwabo bonke onkulunkulu.  "
Verse 5,"Ngokuba bonke onkulunkulu babezizwe bayizithombe, kepha uJehova walenza izulu.  "
Verse 6,Udumo nobukhosi kusebusweni bakhe; amandla nenkazimulo kusendlini yakhe engcwele.  
Verse 7,"Mnikeni uJehova nina mindeni yabantu, mnikeni uJehova inkazimulo namandla.  "
Verse 8,"Mnikeni uJehova inkazimulo yegama lakhe, nilethe umnikelo, ningene emagcekeni akhe.  "
Verse 9,"Khulekani kuJehova, nihlobe ubungcwele; thuthumela ebusweni bakhe, mhlaba wonke.  "
Verse 10,"Thanini phakathi kwabezizwe: “UJehova uyinkosi,” izwe lihlala liqinile, lingenakushukunyiswa; uthetha amacala ezizwe ngobuqotho.  "
Verse 11,"Malijabule izulu, umhlaba uthokoze; maluhlokome ulwandle nokugcwala kwalo.  "
Verse 12,"Mawename amasimu nakho konke okukuwo, ijabule imithi yonke yehlathi  "
Verse 13,"ebusweni bukaJehova, ngokuba uyeza, yebo, uyeza ukwahlulela umhlaba; uyakwahlulela izwe ngokulunga, nezizwe ngokuthembeka kwakhe."
Verse 14,
Verse 15,
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 1,"UJehova uyinkosi; umhlaba mawethabe, zijabule iziqhingi eziningi.  "
Verse 2,Amafu nobumnyama kuyamphahla; ukulunga nokwahlulela kuyisisekelo sesihlalo sakhe sobukhosi.  
Verse 3,"Umlilo uyahamba phambi kwakhe, udla izitha zakhe nxazonke.  "
Verse 4,"Imibani yakhe ikhanyisa izwe; umhlaba uyakubona, uthuthumele.  "
Verse 5,"Izintaba zincibilika njengengcina phambi kukaJehova, phambi kweNkosi yomhlaba wonke.  "
Verse 6,Amazulu ashumayela ukulunga kwakhe; izizwe zonke zibona inkazimulo yakhe.  
Verse 7,"Mabajabhe bonke abakhonza izithombe ezibaziweyo, abazigabisa ngezithombe. Mkhonzeni nina nonke bonkulunkulu.  "
Verse 8,"ISiyoni liyezwa, liyajabula; amadodakazi akwaJuda ayethaba ngenxa yezahlulelo zakho, Jehova.  "
Verse 9,"Ngokuba wena Jehova uphezu komhlaba wonke, uphakeme kakhulu phezu kwawonkulunkulu bonke.  "
Verse 10,Nina enithanda uJehova zondani okubi; uyagcina imiphefumulo yabamkhonzayo; uyabasindisa ezandleni zababi.  
Verse 11,"Ukukhanya kuhlwanyelelwe olungileyo, ukujabula kuhlwanyelelwe abanhliziyo ziqotho.  "
Verse 12,"Jabulani kuJehova nina balungileyo, nibonge igama lakhe elingcwele."
Verse 13,
Verse 14,
Verse 15,
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 1,"Mhubeleni uJehova igama elisha, ngokuba wenze izimangaliso; esokunene sakhe nengalo yakhe engcwele kumtholele ukunqoba.  "
Verse 2,UJehova wazisile insindiso yakhe; ukulunga kwakhe ukwambulile emehlweni abezizwe.  
Verse 3,Ukhumbulile umusa wakhe nokuthembeka kwakhe kuyo indlu ka-Israyeli; imikhawulo yonke yomhlaba ibonile insindiso kaNkulunkulu wethu.  
Verse 4,"Hlokomani kuJehova ngezwi lokuhalalisa, nihlabelele ngenjabulo, nihube.  "
Verse 5,"Mhubeleni uJehova ngehabhu,* ngehabhu nangezwi lehubo.  "
Verse 6,Ngamacilongo nangokukhala komtshingo hlokomani ngezwi lokuhalalisa phambi kweNkosi uJehova.  
Verse 7,"Maludume ulwandle nokugcwala kwalo, izwe nabakhileyo kulo.  "
Verse 8,"Imifula mayishaye ihlombe, izintaba zihalalise kanyekanye  "
Verse 9,"ebusweni bukaJehova, ngokuba uyeza ukwahlulela umhlaba. Uyakwahlulela izwe ngokulunga nezizwe ngobuqotho."
Verse 10,
Verse 11,
Verse 12,
Verse 13,
Verse 14,
Verse 15,
Verse 1,UJehova uyinkosi; mabathuthumele abantu; uhlezi phezu kwamakherubi;* mawuzamazame umhlaba.  
Verse 2,"UJehova mkhulu eSiyoni, uphakeme phezu kwezizwe zonke.  "
Verse 3,Mababonge igama lakho elikhulu nelesabekayo; ungcwele yena.  
Verse 4,"Amandla eNkosi athanda okulungileyo, umisile ubuqotho; ukwahlulela nokulunga ukwenzile kwaJakobe.  "
Verse 5,"Mphakamiseni uJehova uNkulunkulu wethu, nikhuleke ngasesanabelweni sezinyawo zakhe; ungcwele yena.  "
Verse 6,"OMose no-Aroni babe phakathi kwabapristi bakhe; uSamuweli wayephakathi kwabakhulekayo egameni lakhe. Bakhuleka kuJehova, yena waphendula.  "
Verse 7,Wakhuluma kubo esensikeni yefu; bagcina ubufakazi bakhe nezimiso abanika zona.  
Verse 8,"Jehova Nkulunkulu wethu, wena ubaphendulile, waba kubo uNkulunkulu othethelelayo nophindiselayo ngezenzo zabo.  "
Verse 9,"Mphakamiseni uJehova uNkulunkulu wethu, nikhuleke ngasentabeni yakhe engcwele, ngokuba ungcwele uJehova uNkulunkulu wethu."
Verse 10,
Verse 11,
Verse 12,
Verse 13,
Verse 14,
Verse 15,
Verse 16,
Verse 1,"Hlokoma kuJehova ngezwi lokuhalalisa, mhlaba wonke.  "
Verse 2,"Mkhonzeni uJehova ngokujabula, nisondele ebusweni bakhe ngokuhuba kwentokozo.  "
Verse 3,"Yazini ukuthi uJehova unguNkulunkulu; nguye osenzileyo, akuthina, sibe ngabantu bakhe nezimvu zedlelo lakhe.  "
Verse 4,"Ngenani emasangweni akhe ngokubonga, nasemagcekeni akhe ngokudumisa; mbongeni, nibusise igama lakhe.  "
Verse 5,"Ngokuba muhle uJehova; umusa wakhe umi phakade, nokuthembeka kwakhe ezizukulwaneni ngezizukulwane."
Verse 6,
Verse 7,
Verse 8,
Verse 9,
Verse 10,
Verse 1,"Ngizakuhlabelela ngomusa nokwahlulela, ngikudumise wena Jehova.  "
Verse 2,Ngizakuqaphelisisa indlela engenacala. Uyakuza nini kimi na? Ngizakuhamba endlini yami ngenhliziyo engenacala.  
Verse 3,Angizukubeka phambi kwamehlo ami into embi; ukwenza kwabahlubukayo ngiyakuzonda; akuyikunamathela kimi.  
Verse 4,Inhliziyo ephambeneyo iyakusuka kimi; omubi angiyikumazi.  
Verse 5,Omhlebayo umakhelwane wakhe ngasese ngizakumqeda; onamehlo aqhoshayo nenhliziyo ezidlayo angiyikumvumela.  
Verse 6,Amehlo ami akwabathembekileyo bomhlaba ukuba bahlale nami; ohamba endleleni engenacala uyakungikhonza.  
Verse 7,Osebenza ukukhohlisa akayikuhlala endlini yami; okhuluma amanga akayikuma phambi kwamehlo ami.  
Verse 8,"Ekuseni imihla ngemihla ngiyakubaqeda bonke ababi bomhlaba, ukuze nginqume emzini kaJehova bonke abenzi bokubi."
Verse 9,
Verse 10,
Verse 11,
Verse 1,"Jehova, yizwa umkhuleko wami; ukukhala kwami makufinyelele kuwe.  "
Verse 2,"Ungafihli ubuso bakho kimi ngosuku losizi lwami; beka indlebe yakho kimi, ngosuku engimemeza ngalo usheshe ungiphendule.  "
Verse 3,Ngokuba izinsuku zami ziphelile njengomusi; amathambo ashile njengezinkuni.  
Verse 4,"Inhliziyo yami ishayiwe, ibunile njengotshani, ngokuba ngiyakhohlwa ukudla isinkwa sami.  "
Verse 5,Ngenxa yezwi lokububula kwami amathambo ami anamathele enyameni yami.  
Verse 6,"Ngiyafana nevuba ehlane, nginjengesikhova kwahlongasibi.  "
Verse 7,"Ngiyaqwasha, nginjengenyoni eyodwa ophahleni lwendlu.  "
Verse 8,Izitha zami ziyangithuka usuku lonke; abahlanya ngami bayangiqalekisa.  
Verse 9,"Ngokuba ngidlile umlotha njengesinkwa, nophuzo lwami ngiluxubanisile nezinyembezi.  "
Verse 10,"Ngenxa yentukuthelo nolaka lwakho ungifukulile, wangilahla.  "
Verse 11,Izinsuku zami zinjengethunzi elandayo; mina uqobo ngiyabuna njengotshani.  
Verse 12,"Kepha wena Jehova uyakuhlala kuze kube phakade, nesikhumbuzo sakho ezizukulwaneni ngezizukulwane.  "
Verse 13,"Uyakuvuka, uhawukele iSiyoni; sekuyisikhathi sokuliphatha ngomusa, yebo, isikhathi esimisiweyo sesifikile.  "
Verse 14,"Ngokuba izinceku zalo ziyathokoza ngamatshe alo, zihawukele uthuli lwalo.  "
Verse 15,"Khona abezizwe bayakulesaba igama likaJehova, amakhosi onke omhlaba inkazimulo yakho.  "
Verse 16,"Ngokuba uJehova ulakhile iSiyoni, ubonakele enkazimulweni yakhe;  "
Verse 17,"wanaka umkhuleko wabangenalutho, engawudeleli umthandazo wabo.  "
Verse 18,Lokhu kuyakulotshelwa isizukulwane esizayo; abantu abayakudalwa bayakudumisa uJehova.  
Verse 19,"Ngokuba ubheke phansi esekuphakameni kwakhe okungcwele, wabuka umhlaba esezulwini  "
Verse 20,"ukuba ezwe ukububula kwesiboshwa, akhulule abantwana bokufa,  "
Verse 21,"ukuze kumenyezelwe eSiyoni igama likaJehova nodumo lwakhe eJerusalema,  "
Verse 22,nxa izizwe zibuthana ndawonye kanye nemibuso ukumkhonza uJehova.  
Verse 23,"Wanciphisa amandla ami endleleni, wafinyeza izinsuku zami.  "
Verse 24,"Ngithi: “Nkulunkulu wami, ungangisusi enxenyeni yezinsuku zami; iminyaka yakho isezizukulwaneni ngezizukulwane.  "
Verse 25,"Endulo wawusekela umhlaba, izulu lingumsebenzi wezandla zakho.  "
Verse 26,"Kuyakubhubha lokhu, kepha uyakuma; yebo, kuyakuguga konke njengengubo; njengesambatho uyakukuguqula, kuguqulwe.  "
Verse 27,"Kepha unguwe njalo, iminyaka yakho ayiyikuphela.  "
Verse 28,Abantwana bezinceku zakho bayakuhlala; inzalo yabo iyakuma phambi kwakho.”
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 33,
Verse 34,
Verse 35,
Verse 36,
Verse 37,
Verse 38,
Verse 39,
Verse 40,
Verse 41,
Verse 1,"Mbonge uJehova, mphefumulo wami; konke okuphakathi kwami makubonge igama lakhe elingcwele.  "
Verse 2,"Mbonge uJehova, mphefumulo wami, ungakhohlwa imisebenzi yonke yakhe yomusa,  "
Verse 3,"yena othethelela zonke izono zakho, owelapha zonke izifo zakho;  "
Verse 4,"okhulula ukuphila kwakho ekubhujisweni, okuqhelisa ngomusa nangobubele;  "
Verse 5,"osuthisa ukulangazela kwakho ngokuhle, ubusha bakho bubuyiswe njengokhozi.  "
Verse 6,UJehova ubenzela bonke abacindezelwayo ukulunga nokwahlulela.  
Verse 7,"Wamazisa uMose izindlela zakhe, nabantwana bakwa-Israyeli izenzo zakhe.  "
Verse 8,"UJehova unobubele nesihawu; wephuza ukuthukuthela, kuvama umusa.  "
Verse 9,Akathethi njalonjalo; akagcini intukuthelo yakhe kuze kube phakade.  
Verse 10,"Akasiphathi njengokufanele izono zethu, akasivuzi njengokwamacala ethu.  "
Verse 11,Ngokuba njengokuphakama kwezulu phezu komhlaba unjalo umusa wakhe phezu kwabamesabayo.  
Verse 12,"Njengokuba impumalanga yahlukene nentshonalanga, udedisile kangaka kithi iziphambeko zethu.  "
Verse 13,"Njengoyise ehawukela abantwana bakhe, kanjalo uJehova uyabahawukela abamesabayo.  "
Verse 14,Ngokuba uyakwazi ukubunjwa kwethu; uyakhumbula ukuthi siluthuli.  
Verse 15,Izinsuku zomuntu zinjengotshani; uyakhahlela njengembali yasendle.  
Verse 16,"Ngokuba umoya uyadlula phezu kwayo, bese yinyamalala, nendawo yayo ingabe isayazi.  "
Verse 17,"Kepha umusa kaJehova uphezu kwabamesabayo kwaphakade kuze kube phakade, nokulunga kwakhe kubantwana babantwana,  "
Verse 18,kubo abagcina isivumelwano sakhe bekhumbula iziyalezo zakhe ukuba bazenze.  
Verse 19,UJehova umisile isihlalo sakhe sobukhosi ezulwini; nombuso wakhe ubusa phezu kwakho konke.  
Verse 20,"Bongani uJehova nina zingelosi zakhe, nina maqhawe anamandla enenza okwezwi lakhe nilalela ukukhuluma kwezwi lakhe.  "
Verse 21,"Bongani uJehova nina mabandla onke akhe, nina zinceku zakhe enenza intando yakhe.  "
Verse 22,"Bongani uJehova nina misebenzi yakhe yonke ezindaweni zonke zombuso wakhe. Mbonge uJehova, mphefumulo wami."
Verse 23,
Verse 24,
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 33,
Verse 34,
Verse 35,
Verse 36,
Verse 37,
Verse 1,"Mbonge uJehova, mphefumulo wami; Jehova Nkulunkulu wami, umkhulu, wembethe udumo nobukhosi;  "
Verse 2,"ogqoka ukukhanya njengengubo, oweneka izulu njengendwangu;  "
Verse 3,"obeka imishayo yezindlu zakhe emanzini, owenza amafu abe yinqola yakhe, ohamba ngamaphiko omoya;  "
Verse 4,"owenza izingelosi zibe yimimoya, izikhonzi zakhe zibe yilangabi lomlilo.  "
Verse 5,"Umisile umhlaba phezu kwezisekelo zawo, ukuze ungazanyazanyiswa kuze kube phakade naphakade.  "
Verse 6,Wawumboza ngolwandle njengengubo; amanzi ema phezu kwezintaba.  
Verse 7,"Ngokukhuza kwakho abaleka, ngezwi lokuduma kwakho ashesha asuka.  "
Verse 8,"Enyuka izintaba, ehla izigodi, aze afika endaweni owawuyimisele wona.  "
Verse 9,"Umisile umncele ukuba angaweqi, angabuyi ukusibekela umhlaba.  "
Verse 10,Uthumela imithombo ezigodini; yona igijima phakathi kwezintaba.  
Verse 11,"Iyaphuzisa izilwane zonke zasendle, izimbongolo zasendle zicime ukoma kwazo.  "
Verse 12,"Izinyoni zezulu zakhile ngakuyo, zizwakalisa izwi lazo phakathi kwamagatsha.  "
Verse 13,Uphuzisa izintaba okuvela emakamelweni akhe; umhlaba uyaneliswa yisithelo semisebenzi yakho.  
